material_id,pretty_formula
mp-11698,Tb
mp-867285,LiTb2Ir
mp-1201266,Tb5Ir3
mp-135,Li
mp-867285,LiTb2Ir
mp-1106276,Tb3Ir
mp-135,Li
mp-867474,Li2EuSn
mp-135,Li
mp-1057315,Eu
mp-573471,Li17Sn4
mp-867474,Li2EuSn
mp-135,Li
mp-1646,Li3Hg
mp-135,Li
mp-112,Y
mp-2593,AlNi3
mp-135,Li
mp-23,Ni
mp-862318,LiAl2Ni
mp-1487,AlNi
mp-135,Li
mp-16514,Al3Ni5
mp-1487,AlNi
mp-135,Li
mp-568404,Li9Al4
mp-862318,LiAl2Ni
mp-135,Li
mp-867812,LiAlNi2
mp-2593,AlNi3
mp-135,Li
mp-867812,LiAlNi2
mp-16514,Al3Ni5
mp-135,Li
mp-1184905,K
mp-2286,Li2Se
mp-135,Li
mp-1960,Li2O
mp-135,Li
mp-11534,Np
mp-568630,LuRu2
mp-135,Li
mp-33,Ru
mp-568630,LuRu2
mp-11495,LuRu
mp-135,Li
mp-977393,LiLu2Ru
mp-135,Li
mp-145,Lu
mp-977393,LiLu2Ru
mp-11495,LuRu
mp-135,Li
mp-377,LuRh
mp-135,Li
mp-600561,LiRh
mp-977405,LiLu2Rh
mp-135,Li
mp-145,Lu
mp-977405,LiLu2Rh
mp-377,LuRh
mp-135,Li
mp-2339,Ti3Pt
mp-135,Li
mp-72,Ti
mp-867227,Li3Pt
mp-2339,Ti3Pt
mp-135,Li
mp-1186231,NbIr3
mp-135,Li
mp-279,LiIr
mp-1458,Nb3Ir
mp-135,Li
mp-75,Nb
mp-977563,LiNbIr2
mp-1186231,NbIr3
mp-135,Li
mp-977563,LiNbIr2
mp-1458,Nb3Ir
mp-135,Li
mp-2074,Li3Sb
mp-135,Li
mp-1934,LiZn
mp-1153,Li2S
mp-135,Li
mp-67,Sc
mp-1197547,Li15Pd4
mp-2074,Li3Sb
mp-135,Li
mp-2074,Li3Sb
mp-135,Li
mp-1184067,Dy
mp-2074,Li3Sb
mp-135,Li
mp-144,Ho
mp-12049,Nd2Sb
mp-135,Li
mp-123,Nd
mp-2074,Li3Sb
mp-12049,Nd2Sb
mp-135,Li
mp-23222,Li3Bi
mp-135,Li
mp-1059256,Pr
mp-1071848,Pr2Sb
mp-135,Li
mp-1059256,Pr
mp-2074,Li3Sb
mp-1071848,Pr2Sb
mp-135,Li
mp-135,Li
mp-75,Nb
mp-2286,Li2Se
mp-573471,Li17Sn4
mp-2251,Li3N
mp-135,Li
mp-510430,Li13In3
mp-2251,Li3N
mp-135,Li
mp-862658,LiCu3
mp-573471,Li17Sn4
mp-135,Li
mp-867227,Li3Pt
mp-23703,LiH
mp-135,Li
mp-135,Li
mp-75,Nb
mp-1138,LiF
mp-135,Li
mp-49,Os
mp-1138,LiF
mp-1079394,LiDyGe
mp-135,Li
mp-1184067,Dy
mp-1079394,LiDyGe
mp-1777,Li15Ge4
mp-135,Li
mp-861894,Li2LaSn
mp-135,Li
mp-26,La
mp-573471,Li17Sn4
mp-861894,Li2LaSn
mp-135,Li
mp-1095274,LiYbAs
mp-135,Li
mp-162,Yb
mp-757,Li3As
mp-1095274,LiYbAs
mp-135,Li
mp-1095352,LiEuAs
mp-135,Li
mp-1057315,Eu
mp-1095352,LiEuAs
mp-757,Li3As
mp-135,Li
mp-1095371,LiYbSb
mp-135,Li
mp-162,Yb
mp-2074,Li3Sb
mp-1095371,LiYbSb
mp-135,Li
mp-15821,LiNdGe
mp-135,Li
mp-123,Nd
mp-15821,LiNdGe
mp-1777,Li15Ge4
mp-135,Li
mp-1153,Li2S
mp-135,Li
mp-1186901,Re
mp-7396,Li3Tl
mp-975904,Li3Cd
mp-135,Li
mp-7396,Li3Tl
mp-1646,Li3Hg
mp-135,Li
mp-1646,Li3Hg
mp-23222,Li3Bi
mp-135,Li
mp-975904,Li3Cd
mp-976408,Li3Ag
mp-135,Li
mp-1079796,Ti3Pd
mp-135,Li
mp-72,Ti
